Transaction_Date,Store_ID,RewardsID,Prod_Num,Sale_Amount,Month,Store_Location,State,Territory_Manager,Region,Region_Director,Product,CategoryID,SubcategoryID,Category,cust_id,date,time,name,email,phone,sms_opt_out
2023-11-12,821,,105556-A,39.75,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Aleenes Tacky Glue (4 oz),115,110-adh,Art Supplies,,,,,,,
2023-11-12,822,,105265-IT,375.24,2023-11,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Texas Instruments TI-89 Titanium,120,120-cal,Technology & Accessories,,,,,,,
2023-11-12,825,,105602-S,8.45,2023-11,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Fiskars Softgrip Craft Scissors (5-inch),110,110-des,Stationery and Supplies,,,,,,,
2023-11-12,826,,105386-M,25.0,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Graduation Sash,130,130-mem,Apparel and Merchandise,,,,,,,
2023-11-12,828,,105268-IT,346.68,2023-11,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sketch App License,120,120-sof,Technology & Accessories,,,,,,,
2023-11-12,828,,105506-B,17.7,2023-11,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,To Kill a Mockingbird,125,125-fic,Books (General),,,,,,,
2023-11-12,829,,105478-B,17.7,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Girl, Wash Your Face",125,125-non,Books (General),,,,,,,
2023-11-12,830,,105300-IT,77.81,2023-11,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,AVerMedia Live Streamer CAM 513,120,120-ext,Technology & Accessories,,,,,,,
2023-11-12,830,,105792-S,13.13,2023-11,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Rocketbook Fusion Smart Reusable Notebook,110,110-not,Stationery and Supplies,,,,,,,
2023-11-12,831,,105638-M,12.15,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Mouse Pad (Black),130,130-off,Apparel and Merchandise,,,,,,,
2023-11-12,832,,105636-S,12.32,2023-11,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Gorilla Glue Super Glue Gel,110,110-adh,Stationery and Supplies,,,,,,,
2023-11-12,832,,105512-B,28.92,2023-11,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,The Tipping Point,125,125-non,Books (General),,,,,,,
2023-11-12,833,288.0,105329-IT,1061.14,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,288.0,2023-03-27,15:50:30,Data,data@enterprise.starfleet,1701-555-2203,N
2023-11-12,833,,105772-T,134.56,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Advanced Calculus,100,100-mat,Textbooks,,,,,,,
2023-11-12,834,,105613-T,219.3,2023-11,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Physics for Scientists and Engineers,100,100-sci,Textbooks,,,,,,,
2023-11-12,835,,105553-T,134.8,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,American History Since 1865,100,100-hum,Textbooks,,,,,,,
2023-11-12,835,,105392-T,187.25,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Computer Programming: A Practical Introduction,100,100-eng,Textbooks,,,,,,,
2023-11-12,835,,105548-M,6.0,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Magnet (Fridge),130,130-mem,Apparel and Merchandise,,,,,,,
2023-11-12,835,,105834-A,19.48,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Self-Healing Cutting Mat (18x24 inches),115,115-cut,Art Supplies,,,,,,,
2023-11-12,835,,105648-B,26.4,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,The Art of War,125,125-non,Books (General),,,,,,,
2023-11-12,835,,105644-A,16.6,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Wire Armature for Sculpting (16 Gauge, 10 feet)",115,115-scu,Art Supplies,,,,,,,
2023-11-12,838,375.0,105553-T,134.8,2023-11,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,American History Since 1865,100,100-hum,Textbooks,375.0,2023-08-21,21:35:30,C.J. Cregg,cj@westwing.gov,202-555-1804,Y
2023-11-12,838,,105407-T,223.8,2023-11,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Macroeconomics: Concepts and Applications,100,100-bus,Textbooks,,,,,,,
2023-11-12,839,,105435-A,18.0,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Plaster of Paris (5 lbs),115,115-scu,Art Supplies,,,,,,,
2023-11-13,819,,105345-IT,120.82,2023-11,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Razer Kraken X,120,120-hea,Technology & Accessories,,,,,,,
2023-11-13,819,,105659-A,48.0,2023-11,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Calligraphy Dip Pen with Nibs (Set of 6),115,115-cal,Art Supplies,,,,,,,
2023-11-13,821,,105402-S,2.4,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Leuchtturm1917 A5 Notebook (Dotted, Navy Blue)",110,110-not,Stationery and Supplies,,,,,,,
2023-11-13,821,,105569-M,6.0,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Enamel Pin (Round Logo),130,130-mem,Apparel and Merchandise,,,,,,,
2023-11-13,822,,105256-IT,752.82,2023-11,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,,,,,,,
2023-11-13,822,433.0,105485-T,205.8,2023-11,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Microeconomics: An Introduction,100,100-bus,Textbooks,433.0,2023-03-18,11:55:45,George Costanza,george@vandelayindustries.com,212-555-2402,N
2023-11-13,823,,105775-T,201.8,2023-11,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,World History: Ancient to Modern,100,100-hum,Textbooks,,,,,,,
2023-11-13,824,,105299-IT,101.96,2023-11,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Apple AirPods Pro 2nd Gen,120,120-hea,Technology & Accessories,,,,,,,
2023-11-13,824,,105443-M,9.09,2023-11,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Coffee Tumbler (Stainless Steel),130,130-acc,Apparel and Merchandise,,,,,,,
2023-11-13,825,,105342-IT,961.14,2023-11,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Asus ZenBook 14,120,120-lap,Technology & Accessories,,,,,,,
2023-11-13,825,,105277-IT,272.24,2023-11,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Zotero Citation Manager,120,120-sof,Technology & Accessories,,,,,,,
2023-11-13,826,,105295-IT,108.33,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,JBL Live 660NC,120,120-hea,Technology & Accessories,,,,,,,
2023-11-13,827,,105690-A,43.3,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Golden Heavy Body Acrylic Paints (Set of 6),115,115-pai,Art Supplies,,,,,,,
2023-11-13,827,209.0,105564-S,12.12,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Index Cards (3x5, White, Pack of 500)",110,110-pap,Stationery and Supplies,209.0,2023-05-12,20:30:00,Vivian Banks,auntviv@banksresidence.la,310-555-1404,N
2023-11-13,828,,105444-S,2.4,2023-11,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Crayola Colored Pencils (Pack of 24),110,110-art,Stationery and Supplies,,,,,,,
2023-11-13,828,304.0,105712-S,6.02,2023-11,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Duck Brand Duct Tape (Black, 10 Yards)",110,110-adh,Stationery and Supplies,304.0,2023-07-05,17:05:15,Xander Harris,xander@sunnydale.high,805-555-1103,N
2023-11-13,829,,105747-M,43.3,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Laptop Sleeve (15-inch),130,130-acc,Apparel and Merchandise,,,,,,,
2023-11-13,829,,105677-A,61.14,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Moleskine Art Sketchbook (8.5x11 inches),115,115-ske,Art Supplies,,,,,,,
2023-11-13,829,,105588-S,9.45,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pilot G2 Retractable Gel Pens (Black),110,110-wri,Stationery and Supplies,,,,,,,
2023-11-13,829,195.0,105507-A,40.55,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,UHU Glue Stick (Pack of 3),115,110-adh,Art Supplies,195.0,2024-03-23,11:35:35,Marcus Walker,marcus@oliviapopeandassociates.com,202-555-1210,N
2023-11-13,830,,105758-T,132.3,2023-11,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Robotics: Concepts and Control,100,100-eng,Textbooks,,,,,,,
2023-11-13,831,,105437-T,187.25,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Data Structures and Algorithms,100,100-eng,Textbooks,,,,,,,
2023-11-13,832,,105608-A,12.15,2023-11,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Olfa Rotary Cutter (45mm),115,115-cut,Art Supplies,,,,,,,
2023-11-13,833,325.0,105821-S,2.4,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Paper Clips (Silver, Pack of 100)",110,110-org,Stationery and Supplies,325.0,2024-01-31,22:40:00,Cigarette Smoking Man,csm@fbi.gov,202-555-1304,Y
2023-11-13,835,,105655-M,61.14,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Embroidered Baseball Cap (Navy Blue),130,130-hat,Apparel and Merchandise,,,,,,,
2023-11-13,835,,105558-M,8.0,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Trophy Replica (Mini),130,130-mem,Apparel and Merchandise,,,,,,,
2023-11-13,835,,105420-S,20.36,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Wall-Mounted Dry Erase Board (18x24 inches),110,110-org,Stationery and Supplies,,,,,,,
2023-11-13,836,,105674-T,193.25,2023-11,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Fundamentals of Thermodynamics,100,100-eng,Textbooks,,,,,,,
2023-11-13,836,,105405-M,61.14,2023-11,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Embroidered Baseball Cap (Black),130,130-hat,Apparel and Merchandise,,,,,,,
2023-11-13,838,,105606-M,27.52,2023-11,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Frisbee (Flying Disc),130,130-spo,Apparel and Merchandise,,,,,,,
2023-11-13,838,,105433-M,32.64,2023-11,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Knit Hat with Pom (Navy and White),130,130-hat,Apparel and Merchandise,,,,,,,
2023-11-13,838,,105639-M,39.75,2023-11,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"LTCA Year Up Wall Clock (Round, Black)",130,130-hom,Apparel and Merchandise,,,,,,,
2023-11-13,839,,105332-IT,1250.96,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,,,,,,,
2023-11-13,839,,105437-T,187.25,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Data Structures and Algorithms,100,100-eng,Textbooks,,,,,,,
2023-11-13,839,,105671-B,20.36,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Malibu Rising,125,125-fic,Books (General),,,,,,,
2023-11-13,839,,105779-S,10.1,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Paper Mate Pink Pearl Erasers (Pack of 6),110,110-pen,Stationery and Supplies,,,,,,,
2023-11-14,818,,105481-T,74.5,2023-11,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,,,,,,,
2023-11-14,819,,105354-T,133.1,2023-11,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Business Law Today,100,100-bus,Textbooks,,,,,,,
2023-11-14,820,,105527-T,228.3,2023-11,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Leadership and Management Principles,100,100-mis,Textbooks,,,,,,,
2023-11-14,820,,105404-M,19.48,2023-11,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Desk Organizer (Black),130,130-off,Apparel and Merchandise,,,,,,,
2023-11-14,820,,105668-S,7.85,2023-11,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Pilot Precise V5 RT Rollerball Pens (Red),110,110-wri,Stationery and Supplies,,,,,,,
2023-11-14,821,250.0,105253-IT,801.88,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,250.0,2023-07-14,08:35:20,Michael,michael@thegoodplace.afterlife,480-555-1805,Y
2023-11-14,821,,105336-IT,1317.7,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Dell XPS 13,120,120-lap,Technology & Accessories,,,,,,,
2023-11-14,821,,105848-M,33.1,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Canvas Tote Bag,130,130-acc,Apparel and Merchandise,,,,,,,
2023-11-14,821,,105800-A,24.33,2023-11,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Studio Floor Easel (H-Frame, Wood)",115,115-eas,Art Supplies,,,,,,,
2023-11-14,823,377.0,105342-IT,961.14,2023-11,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Asus ZenBook 14,120,120-lap,Technology & Accessories,377.0,2024-01-16,11:25:20,Sam Seaborn,sam@westwing.gov,202-555-1806,N
2023-11-14,823,,105356-S,13.13,2023-11,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,X-Acto Precision Knife with Blade Refills,110,110-art,Stationery and Supplies,,,,,,,
2023-11-14,824,,105468-S,17.7,2023-11,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Smead Expanding File Folder (13-Pocket, Letter Size)",110,110-bin,Stationery and Supplies,,,,,,,
2023-11-14,826,,105837-S,12.4,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Laminate File Jackets (Assorted Colors, Pack of 12)",110,110-bin,Stationery and Supplies,,,,,,,
2023-11-14,826,88.0,105618-M,27.61,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Wireless Charger (Black),130,130-tec,Apparel and Merchandise,88.0,2023-06-01,17:30:50,Jack McFarland,jack@willandgrace.nyc,212-555-9203,N
2023-11-14,826,,105471-S,7.85,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Zebra Mildliner Highlighters (Pastel Colors, Pack of 15)",110,110-wri,Stationery and Supplies,,,,,,,
2023-11-14,827,,105325-IT,1717.7,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Apple MacBook Pro (M2, 14-inch)",120,120-lap,Technology & Accessories,,,,,,,
2023-11-14,827,,105738-S,10.1,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Post-it Super Sticky Notes (Bright Colors, Pack of 15)",110,110-pap,Stationery and Supplies,,,,,,,
2023-11-14,827,,105600-S,9.95,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Uni-ball Vision Elite Rollerball Pens (Black),110,110-wri,Stationery and Supplies,,,,,,,
2023-11-14,829,,105286-IT,126.18,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Logitech G PRO X Wireless,120,120-hea,Technology & Accessories,,,,,,,
2023-11-14,829,,105753-M,63.7,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Trucker Hat (Black Mesh),130,130-hat,Apparel and Merchandise,,,,,,,
2023-11-14,829,,105481-T,74.5,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,SAT Math Essentials,100,100-exa,Textbooks,,,,,,,
2023-11-14,829,,105744-T,111.6,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sociolinguistics,100,100-lan,Textbooks,,,,,,,
2023-11-14,830,,105331-IT,1294.3,2023-11,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Acer Chromebook Spin 713,120,120-lap,Technology & Accessories,,,,,,,
2023-11-14,830,,105543-S,2.88,2023-11,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Push Pins (Clear, Pack of 200)",110,110-org,Stationery and Supplies,,,,,,,
2023-11-14,831,,105301-IT,77.81,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Philips Hue Play HDMI Sync Box,120,120-ext,Technology & Accessories,,,,,,,
2023-11-14,832,,105299-IT,101.96,2023-11,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Apple AirPods Pro 2nd Gen,120,120-hea,Technology & Accessories,,,,,,,
2023-11-14,833,,105357-T,195.3,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Forensic Science,100,100-mis,Textbooks,,,,,,,
2023-11-14,834,,105338-IT,1317.7,2023-11,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Dell Inspiron 15,120,120-lap,Technology & Accessories,,,,,,,
2023-11-14,834,209.0,105451-S,6.52,2023-11,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pentel EnerGel Deluxe Retractable Pens (Black),110,110-wri,Stationery and Supplies,209.0,2023-05-12,20:30:00,Vivian Banks,auntviv@banksresidence.la,310-555-1404,N
2023-11-14,835,,105345-IT,120.82,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Razer Kraken X,120,120-hea,Technology & Accessories,,,,,,,
2023-11-14,835,265.0,105463-IT,265.07,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,SPSS Statistics for Students,120,120-sof,Technology & Accessories,265.0,2024-03-08,07:50:40,Beatrice Horseman,beatrice@hollywoo.net,323-555-1910,N
2023-11-14,835,,105715-A,39.75,2023-11,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Mod Podge Matte Finish (8 oz),115,110-adh,Art Supplies,,,,,,,
2023-11-14,838,,105405-M,61.14,2023-11,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Embroidered Baseball Cap (Black),130,130-hat,Apparel and Merchandise,,,,,,,
2023-11-14,839,,105610-A,10.1,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Holbein Artist Gouache Set (24 Colors),115,115-pai,Art Supplies,,,,,,,
2023-11-14,839,,105366-T,213.82,2023-11,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Nutrition for Health and Fitness,100,100-hea,Textbooks,,,,,,,
2023-11-15,820,107.0,105678-A,12.3,2023-11,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Pencil and Marker Organizer Tray,115,115-eas,Art Supplies,107.0,2023-03-19,13:50:30,Linda B.,linda@bobsburgers.rest,201-555-9402,N
2023-11-15,822,,105495-A,13.0,2023-11,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Kid-Safe Scissors (Set of 2),115,115-kid,Art Supplies,,,,,,,
2023-11-15,823,,105392-T,187.25,2023-11,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Computer Programming: A Practical Introduction,100,100-eng,Textbooks,,,,,,,
2023-11-15,824,62.0,105593-S,20.36,2023-11,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Protractor and Compass Set,110,110-mis,Stationery and Supplies,62.0,2023-04-25,13:45:30,Amy S.,amy@nypd99.com,718-555-8002,N
2023-11-15,825,,105448-M,6.0,2023-11,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Vinyl Stickers (Set of 5),130,130-mem,Apparel and Merchandise,,,,,,,
2023-11-15,825,,105371-T,216.9,2023-11,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Political Science: Theory and Practice,100,100-soc,Textbooks,,,,,,,
2023-11-15,826,,105295-IT,108.33,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,JBL Live 660NC,120,120-hea,Technology & Accessories,,,,,,,
2023-11-15,826,,105627-S,2.88,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Five Star Wirebound Notebook (3 Subject, Wide Ruled)",110,110-not,Stationery and Supplies,,,,,,,
2023-11-15,826,,105356-S,13.13,2023-11,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,X-Acto Precision Knife with Blade Refills,110,110-art,Stationery and Supplies,,,,,,,
2023-11-15,827,486.0,105459-IT,393.21,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Prime Graphing Calculator,120,120-cal,Technology & Accessories,486.0,2023-11-01,06:55:00,Pete Campbell,pete@sterlingcooper.com,212-555-2905,N
2023-11-15,827,,105261-IT,622.32,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Samsung Galaxy Tab A8,120,120-tab,Technology & Accessories,,,,,,,
2023-11-15,827,,105520-S,10.1,2023-11,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Canson XL Mixed Media Sketchbook (9x12 inches),110,110-art,Stationery and Supplies,,,,,,,
2023-11-15,829,,105331-IT,1294.3,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Acer Chromebook Spin 713,120,120-lap,Technology & Accessories,,,,,,,
2023-11-15,829,470.0,105268-IT,346.68,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sketch App License,120,120-sof,Technology & Accessories,470.0,2023-03-06,09:55:35,Bubbles,bubbles@westbaltimore.net,410-555-2709,N
2023-11-15,829,,105709-B,74.28,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,CliffsNotes Physics Review,125,125-stu,Books (General),,,,,,,
2023-11-15,829,,105653-M,11.0,2023-11,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Clipboard (Plastic),130,130-off,Apparel and Merchandise,,,,,,,
2023-11-15,831,,105255-IT,771.36,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,,,,,,,
2023-11-15,831,,105280-IT,254.9,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,MATLAB Student Edition,120,120-sof,Technology & Accessories,,,,,,,
2023-11-15,831,,105284-IT,207.85,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sharp EL-W516T,120,120-cal,Technology & Accessories,,,,,,,
2023-11-15,831,,105770-T,201.8,2023-11,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Theater Arts: A Practical Guide,100,100-hum,Textbooks,,,,,,,
2023-11-15,833,,105274-IT,296.6,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Visual Studio 2022,120,120-sof,Technology & Accessories,,,,,,,
2023-11-15,833,,105376-M,44.5,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Fleece Blanket (Gray),130,130-hom,Apparel and Merchandise,,,,,,,
2023-11-15,833,,105418-B,20.36,2023-11,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,The Life-Changing Magic of Tidying Up,125,125-non,Books (General),,,,,,,
2023-11-15,834,,105839-A,19.36,2023-11,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Da Vinci Maestro Series 10 Brushes (Round, Set of 3)",115,115-pai,Art Supplies,,,,,,,
2023-11-15,834,,105521-M,24.2,2023-11,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Passport Holder (Leather),130,130-acc,Apparel and Merchandise,,,,,,,
